implementation,n_features,n_samples,seed,accuracy,train_time,test_time
RandomForestClassifier,20,1400,1,0.8809523809523809,0.16522598266601562,0.0015206336975097656
RandomForestClassifier,20,1400,2,0.8690476190476191,0.1667163372039795,0.001626729965209961
FastRandomForest,20,1500,0,0.9266666666666666,1.442965030670166,0.009876728057861328
FastRandomForest,20,1500,1,0.8622222222222222,1.437803030014038,0.010618925094604492
FastRandomForest,20,1500,2,0.8822222222222222,1.4731063842773438,0.01052093505859375
RandomForestClassifier,20,1500,0,0.8888888888888888,0.1626415252685547,0.0020792484283447266
RandomForestClassifier,20,1500,1,0.88,0.168257474899292,0.001539468765258789
RandomForestClassifier,20,1500,2,0.8933333333333333,0.16447734832763672,0.0016031265258789062
FastRandomForest,20,1600,0,0.9020833333333333,1.4187531471252441,0.011605978012084961
FastRandomForest,20,1600,1,0.9208333333333333,1.4605066776275635,0.011129140853881836
FastRandomForest,20,1600,2,0.9,1.3794450759887695,0.011342763900756836
RandomForestClassifier,20,1600,0,0.925,0.17859816551208496,0.0015001296997070312
RandomForestClassifier,20,1600,1,0.9270833333333334,0.17694854736328125,0.0015342235565185547
RandomForestClassifier,20,1600,2,0.90625,0.17449593544006348,0.0015254020690917969
FastRandomForest,20,1700,0,0.9019607843137255,1.6062071323394775,0.011587142944335938
FastRandomForest,20,1700,1,0.8745098039215686,1.645768165588379,0.011747598648071289
FastRandomForest,20,1700,2,0.8745098039215686,1.52998948097229,0.012160301208496094
RandomForestClassifier,20,1700,0,0.884313725490196,0.18561506271362305,0.0015869140625
RandomForestClassifier,20,1700,1,0.884313725490196,0.17986154556274414,0.0015459060668945312
RandomForestClassifier,20,1700,2,0.8647058823529412,0.19377899169921875,0.0016007423400878906
FastRandomForest,20,1800,0,0.9444444444444444,1.538498878479004,0.012975215911865234
FastRandomForest,20,1800,1,0.9259259259259259,1.466914176940918,0.012488126754760742
FastRandomForest,20,1800,2,0.9277777777777778,1.5364875793457031,0.012956380844116211
RandomForestClassifier,20,1800,0,0.9537037037037037,0.2018265724182129,0.0015790462493896484
RandomForestClassifier,20,1800,1,0.9277777777777778,0.1946706771850586,0.0016963481903076172
RandomForestClassifier,20,1800,2,0.9222222222222223,0.2362534999847412,0.0015957355499267578
FastRandomForest,20,1900,0,0.8736842105263158,1.7025840282440186,0.012981176376342773
FastRandomForest,20,1900,1,0.9,1.7025997638702393,0.01210927963256836
FastRandomForest,20,1900,2,0.9087719298245615,1.7209587097167969,0.012506961822509766
RandomForestClassifier,20,1900,0,0.8842105263157894,0.19582915306091309,0.001569509506225586
RandomForestClassifier,20,1900,1,0.8947368421052632,0.1908893585205078,0.001840353012084961
RandomForestClassifier,20,1900,2,0.8807017543859649,0.2061443328857422,0.001649618148803711
FastRandomForest,20,2000,0,0.8816666666666667,1.791187047958374,0.01425790786743164
FastRandomForest,20,2000,1,0.89,1.8307991027832031,0.013889074325561523
FastRandomForest,20,2000,2,0.8683333333333333,1.7358531951904297,0.013948440551757812
RandomForestClassifier,20,2000,0,0.8733333333333333,0.21698713302612305,0.0019445419311523438
RandomForestClassifier,20,2000,1,0.875,0.20448541641235352,0.0016567707061767578
RandomForestClassifier,20,2000,2,0.8683333333333333,0.2116258144378662,0.0016319751739501953
FastRandomForest,20,2100,0,0.9317460317460318,1.5202641487121582,0.014119386672973633
FastRandomForest,20,2100,1,0.9206349206349206,1.4427974224090576,0.01419830322265625
FastRandomForest,20,2100,2,0.9380952380952381,1.4382059574127197,0.01404881477355957
RandomForestClassifier,20,2100,0,0.9317460317460318,0.2270345687866211,0.001638174057006836
RandomForestClassifier,20,2100,1,0.9238095238095239,0.2166426181793213,0.0015881061553955078
RandomForestClassifier,20,2100,2,0.9365079365079365,0.21479296684265137,0.0015938282012939453
FastRandomForest,20,2200,0,0.946969696969697,1.519559621810913,0.015555381774902344
FastRandomForest,20,2200,1,0.9515151515151515,1.487377643585205,0.01622295379638672
FastRandomForest,20,2200,2,0.9272727272727272,1.4908950328826904,0.015531063079833984
RandomForestClassifier,20,2200,0,0.9515151515151515,0.2579021453857422,0.0017538070678710938
RandomForestClassifier,20,2200,1,0.953030303030303,0.24451708793640137,0.0018832683563232422
RandomForestClassifier,20,2200,2,0.9363636363636364,0.2407996654510498,0.0016562938690185547
FastRandomForest,20,2300,0,0.8884057971014493,1.6946086883544922,0.015374898910522461
FastRandomForest,20,2300,1,0.9101449275362319,1.7499425411224365,0.015511274337768555
FastRandomForest,20,2300,2,0.9246376811594202,1.7923603057861328,0.01596999168395996
RandomForestClassifier,20,2300,0,0.9028985507246376,0.25008082389831543,0.0017724037170410156
RandomForestClassifier,20,2300,1,0.9057971014492754,0.2469463348388672,0.0017309188842773438
RandomForestClassifier,20,2300,2,0.9159420289855073,0.2314155101776123,0.0016717910766601562
FastRandomForest,20,2400,0,0.9138888888888889,1.8450658321380615,0.016354084014892578
FastRandomForest,20,2400,1,0.9097222222222222,1.9334216117858887,0.01622915267944336
FastRandomForest,20,2400,2,0.9097222222222222,1.89495849609375,0.01618218421936035
RandomForestClassifier,20,2400,0,0.9194444444444444,0.24918127059936523,0.0019059181213378906
RandomForestClassifier,20,2400,1,0.9277777777777778,0.2585620880126953,0.001684427261352539
RandomForestClassifier,20,2400,2,0.9111111111111111,0.2567555904388428,0.0017833709716796875
FastRandomForest,20,2500,0,0.8613333333333333,1.8479745388031006,0.01968693733215332
FastRandomForest,20,2500,1,0.888,1.9100096225738525,0.018249988555908203
FastRandomForest,20,2500,2,0.888,1.7859537601470947,0.0186307430267334
RandomForestClassifier,20,2500,0,0.8746666666666667,0.3046553134918213,0.0018002986907958984
RandomForestClassifier,20,2500,1,0.8906666666666667,0.32425737380981445,0.0017871856689453125
RandomForestClassifier,20,2500,2,0.8986666666666666,0.29304003715515137,0.001787424087524414
FastRandomForest,20,2600,0,0.9153846153846154,2.0754330158233643,0.01935863494873047
FastRandomForest,20,2600,1,0.908974358974359,2.0556769371032715,0.019510746002197266
FastRandomForest,20,2600,2,0.9038461538461539,2.0178382396698,0.020381450653076172
RandomForestClassifier,20,2600,0,0.9153846153846154,0.3094007968902588,0.0018765926361083984
RandomForestClassifier,20,2600,1,0.9115384615384615,0.3236420154571533,0.0022881031036376953
RandomForestClassifier,20,2600,2,0.9141025641025641,0.3212003707885742,0.0018606185913085938
FastRandomForest,20,2700,0,0.9419753086419753,1.8226447105407715,0.03209638595581055
FastRandomForest,20,2700,1,0.9382716049382716,1.7554638385772705,0.01984858512878418
FastRandomForest,20,2700,2,0.9506172839506173,1.7718369960784912,0.020481348037719727
RandomForestClassifier,20,2700,0,0.9518518518518518,0.316622257232666,0.0018877983093261719
RandomForestClassifier,20,2700,1,0.9506172839506173,0.30244970321655273,0.0017952919006347656
RandomForestClassifier,20,2700,2,0.9444444444444444,0.31342291831970215,0.0019075870513916016
FastRandomForest,20,2800,0,0.8738095238095238,2.440110445022583,0.021516084671020508
FastRandomForest,20,2800,1,0.8869047619047619,2.650033950805664,0.020826339721679688
FastRandomForest,20,2800,2,0.8952380952380953,2.5255656242370605,0.02195906639099121
RandomForestClassifier,20,2800,0,0.8904761904761904,0.36527514457702637,0.001955747604370117
RandomForestClassifier,20,2800,1,0.8809523809523809,0.3330090045928955,0.0021347999572753906
RandomForestClassifier,20,2800,2,0.8976190476190476,0.3299381732940674,0.0019061565399169922
FastRandomForest,20,2900,0,0.9091954022988505,2.153470754623413,0.022628068923950195
FastRandomForest,20,2900,1,0.9091954022988505,2.215251922607422,0.020768404006958008
FastRandomForest,20,2900,2,0.8954022988505748,2.2695207595825195,0.02232074737548828
RandomForestClassifier,20,2900,0,0.8896551724137931,0.35541534423828125,0.0019078254699707031
RandomForestClassifier,20,2900,1,0.9103448275862069,0.33417797088623047,0.0019447803497314453
RandomForestClassifier,20,2900,2,0.9045977011494253,0.3556632995605469,0.001897573471069336
