implementation,n_features,n_samples,seed,accuracy,train_time,test_time
FastRandomForest,20,1000,0,0.9266666666666666,0.5023109912872314,0.004456043243408203
FastRandomForest,20,1000,1,0.9066666666666666,0.5274636745452881,0.004812002182006836
FastRandomForest,20,1000,2,0.89,0.4784820079803467,0.004431009292602539
QuantFastRandomForest,20,1000,0,0.91,0.5044360160827637,0.004998207092285156
QuantFastRandomForest,20,1000,1,0.8966666666666666,0.5185160636901855,0.005025148391723633
QuantFastRandomForest,20,1000,2,0.8866666666666667,0.4781372547149658,0.005017757415771484
RandomForestClassifier,20,1000,0,0.9033333333333333,0.06251382827758789,0.0008521080017089844
RandomForestClassifier,20,1000,1,0.8966666666666666,0.06093478202819824,0.0008366107940673828
RandomForestClassifier,20,1000,2,0.8966666666666666,0.0577549934387207,0.0008018016815185547
FastRandomForest,20,2000,0,0.8716666666666667,1.0452008247375488,0.010695695877075195
FastRandomForest,20,2000,1,0.9,1.095104455947876,0.010131120681762695
FastRandomForest,20,2000,2,0.8766666666666667,1.0756409168243408,0.010536432266235352
QuantFastRandomForest,20,2000,0,0.875,1.1187567710876465,0.012039422988891602
QuantFastRandomForest,20,2000,1,0.885,1.0824055671691895,0.01201772689819336
QuantFastRandomForest,20,2000,2,0.8683333333333333,1.0944015979766846,0.011833667755126953
RandomForestClassifier,20,2000,0,0.8783333333333333,0.13281965255737305,0.0009872913360595703
RandomForestClassifier,20,2000,1,0.9033333333333333,0.135453462600708,0.0010056495666503906
RandomForestClassifier,20,2000,2,0.89,0.13077902793884277,0.001001119613647461
FastRandomForest,20,3000,0,0.8788888888888889,1.6361536979675293,0.016388654708862305
FastRandomForest,20,3000,1,0.8722222222222222,1.642888069152832,0.017716646194458008
FastRandomForest,20,3000,2,0.8611111111111112,1.6424109935760498,0.017747879028320312
QuantFastRandomForest,20,3000,0,0.8633333333333333,1.7880780696868896,0.01983499526977539
QuantFastRandomForest,20,3000,1,0.8744444444444445,1.8181242942810059,0.020287513732910156
QuantFastRandomForest,20,3000,2,0.8533333333333334,1.723289966583252,0.019672155380249023
RandomForestClassifier,20,3000,0,0.8622222222222222,0.22637295722961426,0.0012521743774414062
RandomForestClassifier,20,3000,1,0.8766666666666667,0.2218947410583496,0.0012385845184326172
RandomForestClassifier,20,3000,2,0.8633333333333333,0.2174520492553711,0.0012097358703613281
FastRandomForest,20,4000,0,0.9166666666666666,1.564039707183838,0.02368450164794922
FastRandomForest,20,4000,1,0.9208333333333333,1.6249876022338867,0.02318739891052246
FastRandomForest,20,4000,2,0.9258333333333333,1.5972349643707275,0.02420210838317871
QuantFastRandomForest,20,4000,0,0.9208333333333333,1.7112200260162354,0.027556896209716797
QuantFastRandomForest,20,4000,1,0.9175,1.682447910308838,0.027578115463256836
QuantFastRandomForest,20,4000,2,0.9208333333333333,1.6934559345245361,0.02738046646118164
RandomForestClassifier,20,4000,0,0.9258333333333333,0.31441307067871094,0.001354217529296875
RandomForestClassifier,20,4000,1,0.9266666666666666,0.31741857528686523,0.0013775825500488281
RandomForestClassifier,20,4000,2,0.9283333333333333,0.3164501190185547,0.0013527870178222656
FastRandomForest,20,5000,0,0.906,1.7393803596496582,0.029277563095092773
FastRandomForest,20,5000,1,0.9173333333333333,1.817145586013794,0.029200077056884766
FastRandomForest,20,5000,2,0.912,1.8485610485076904,0.030236005783081055
QuantFastRandomForest,20,5000,0,0.894,1.9201226234436035,0.0343472957611084
QuantFastRandomForest,20,5000,1,0.91,1.9748256206512451,0.03372383117675781
QuantFastRandomForest,20,5000,2,0.914,1.9767193794250488,0.03364443778991699
RandomForestClassifier,20,5000,0,0.9133333333333333,0.3981626033782959,0.001552581787109375
RandomForestClassifier,20,5000,1,0.916,0.3925914764404297,0.001527547836303711
RandomForestClassifier,20,5000,2,0.9206666666666666,0.4037322998046875,0.0014965534210205078
FastRandomForest,20,6000,0,0.8966666666666666,2.272841215133667,0.03598308563232422
FastRandomForest,20,6000,1,0.8894444444444445,2.189699411392212,0.03587985038757324
FastRandomForest,20,6000,2,0.9016666666666666,2.371591091156006,0.036271095275878906
QuantFastRandomForest,20,6000,0,0.8966666666666666,2.4563605785369873,0.043030738830566406
QuantFastRandomForest,20,6000,1,0.8961111111111111,2.4587273597717285,0.04335594177246094
QuantFastRandomForest,20,6000,2,0.8916666666666667,2.4957640171051025,0.04250383377075195
RandomForestClassifier,20,6000,0,0.9072222222222223,0.49329233169555664,0.0017354488372802734
RandomForestClassifier,20,6000,1,0.8916666666666667,0.49846529960632324,0.0017309188842773438
RandomForestClassifier,20,6000,2,0.9005555555555556,0.5002777576446533,0.001739501953125
