implementation,n_features,n_samples,seed,accuracy,train_time,test_time
RandomForestClassifier,700,100,0,0.5333333333333333,0.7846620082855225,0.004303455352783203
RandomForestClassifier,700,100,1,0.4666666666666667,0.7703578472137451,0.004132747650146484
RandomForestClassifier,700,100,2,0.43333333333333335,0.7687215805053711,0.004219532012939453
RandomForestClassifier,700,100,3,0.6333333333333333,0.7789120674133301,0.004267454147338867
RandomForestClassifier,700,100,4,0.4666666666666667,0.7669761180877686,0.004262447357177734
FastRandomForest,600,100,0,0.4,17.995124101638794,0.002693653106689453
FastRandomForest,600,100,1,0.3333333333333333,18.558023691177368,0.00266265869140625
FastRandomForest,600,100,2,0.5666666666666667,18.309648275375366,0.002638101577758789
FastRandomForest,600,100,3,0.6333333333333333,18.7754487991333,0.002586841583251953
FastRandomForest,600,100,4,0.4,18.246407747268677,0.0027053356170654297
RandomForestClassifier,600,100,0,0.5333333333333333,0.6712920665740967,0.004246234893798828
RandomForestClassifier,600,100,1,0.4666666666666667,0.6773512363433838,0.0043735504150390625
RandomForestClassifier,600,100,2,0.6,0.6761267185211182,0.004191875457763672
RandomForestClassifier,600,100,3,0.5666666666666667,0.6928486824035645,0.004236936569213867
RandomForestClassifier,600,100,4,0.3,0.7151296138763428,0.0042192935943603516
FastRandomForest,500,100,0,0.6333333333333333,14.899286031723022,0.0026764869689941406
FastRandomForest,500,100,1,0.6,15.299171686172485,0.0025887489318847656
FastRandomForest,500,100,2,0.6333333333333333,15.560065507888794,0.002688169479370117
FastRandomForest,500,100,3,0.5666666666666667,14.960028886795044,0.0026559829711914062
FastRandomForest,500,100,4,0.6,15.193214178085327,0.0026547908782958984
RandomForestClassifier,500,100,0,0.5666666666666667,0.5854654312133789,0.004235744476318359
RandomForestClassifier,500,100,1,0.5666666666666667,0.5856454372406006,0.004140138626098633
RandomForestClassifier,500,100,2,0.5,0.5831558704376221,0.004117012023925781
RandomForestClassifier,500,100,3,0.4666666666666667,0.5633401870727539,0.004129171371459961
RandomForestClassifier,500,100,4,0.5333333333333333,0.5777289867401123,0.004133701324462891
FastRandomForest,400,100,0,0.6666666666666666,12.695788145065308,0.002669095993041992
FastRandomForest,400,100,1,0.6666666666666666,12.679382562637329,0.0028433799743652344
FastRandomForest,400,100,2,0.7666666666666667,13.090958833694458,0.0026776790618896484
FastRandomForest,400,100,3,0.7,12.709376573562622,0.0027043819427490234
FastRandomForest,400,100,4,0.5,12.246933698654175,0.002607107162475586
RandomForestClassifier,400,100,0,0.7333333333333333,0.510498046875,0.004187345504760742
RandomForestClassifier,400,100,1,0.6,0.4902513027191162,0.004145383834838867
RandomForestClassifier,400,100,2,0.6,0.49655675888061523,0.004292726516723633
RandomForestClassifier,400,100,3,0.6666666666666666,0.5063230991363525,0.004099369049072266
RandomForestClassifier,400,100,4,0.4666666666666667,0.5007352828979492,0.004235744476318359
FastRandomForest,300,100,0,0.5333333333333333,9.78138017654419,0.002776622772216797
FastRandomForest,300,100,1,0.4666666666666667,9.606791734695435,0.0026273727416992188
FastRandomForest,300,100,2,0.5666666666666667,9.991955757141113,0.002674102783203125
