implementation,n_features,n_samples,seed,accuracy,train_time,test_time
QuantFastRandomForest,20,10000,1,0.9306666666666666,3.4571237564086914,0.07159185409545898
QuantFastRandomForest,20,10000,2,0.9276666666666666,3.5288519859313965,0.07050919532775879
RandomForestClassifier,20,10000,0,0.929,0.8396382331848145,0.0023555755615234375
RandomForestClassifier,20,10000,1,0.934,0.8285222053527832,0.002339601516723633
RandomForestClassifier,20,10000,2,0.9306666666666666,0.8398370742797852,0.0023241043090820312
FastRandomForest,20,11000,0,0.8903030303030303,3.862807512283325,0.06746912002563477
FastRandomForest,20,11000,1,0.8915151515151515,3.748647451400757,0.06972384452819824
FastRandomForest,20,11000,2,0.8787878787878788,3.8063180446624756,0.06735420227050781
QuantFastRandomForest,20,11000,0,0.8893939393939394,3.9410958290100098,0.07801127433776855
QuantFastRandomForest,20,11000,1,0.9027272727272727,3.8505122661590576,0.08150863647460938
QuantFastRandomForest,20,11000,2,0.8772727272727273,3.8911426067352295,0.07819557189941406
RandomForestClassifier,20,11000,0,0.8936363636363637,0.9359972476959229,0.0025365352630615234
RandomForestClassifier,20,11000,1,0.899090909090909,0.9522795677185059,0.002566814422607422
RandomForestClassifier,20,11000,2,0.8854545454545455,0.9555873870849609,0.002565145492553711
FastRandomForest,20,12000,0,0.9280555555555555,4.42490816116333,0.07518148422241211
FastRandomForest,20,12000,1,0.9313888888888889,4.391382217407227,0.07611584663391113
FastRandomForest,20,12000,2,0.9288888888888889,4.361919164657593,0.07443833351135254
QuantFastRandomForest,20,12000,0,0.9255555555555556,4.423164367675781,0.08807539939880371
QuantFastRandomForest,20,12000,1,0.9330555555555555,4.406786203384399,0.08822774887084961
QuantFastRandomForest,20,12000,2,0.9288888888888889,4.440509080886841,0.08851003646850586
RandomForestClassifier,20,12000,0,0.9283333333333333,1.0311858654022217,0.002713918685913086
RandomForestClassifier,20,12000,1,0.9313888888888889,1.0451931953430176,0.0027036666870117188
RandomForestClassifier,20,12000,2,0.9277777777777778,1.0234286785125732,0.0027141571044921875
FastRandomForest,20,13000,0,0.9351282051282052,4.06128454208374,0.07839441299438477
FastRandomForest,20,13000,1,0.9433333333333334,4.1396472454071045,0.07569599151611328
FastRandomForest,20,13000,2,0.9466666666666667,4.062988758087158,0.07779812812805176
QuantFastRandomForest,20,13000,0,0.9351282051282052,4.086547613143921,0.09111857414245605
QuantFastRandomForest,20,13000,1,0.9425641025641026,4.1833789348602295,0.09105849266052246
QuantFastRandomForest,20,13000,2,0.9474358974358974,4.163809061050415,0.0910959243774414
RandomForestClassifier,20,13000,0,0.9405128205128205,1.0489287376403809,0.0028617382049560547
RandomForestClassifier,20,13000,1,0.9464102564102564,1.0905258655548096,0.0029151439666748047
RandomForestClassifier,20,13000,2,0.9525641025641025,1.057387113571167,0.002864360809326172
FastRandomForest,20,14000,0,0.9607142857142857,3.5063529014587402,0.08409762382507324
FastRandomForest,20,14000,1,0.9597619047619048,3.6794848442077637,0.08695125579833984
FastRandomForest,20,14000,2,0.965,3.551455497741699,0.08665609359741211
QuantFastRandomForest,20,14000,0,0.9623809523809523,3.5651187896728516,0.10096883773803711
QuantFastRandomForest,20,14000,1,0.9592857142857143,3.594050407409668,0.1087033748626709
QuantFastRandomForest,20,14000,2,0.9630952380952381,3.53757905960083,0.0986781120300293
RandomForestClassifier,20,14000,0,0.9621428571428572,1.221184253692627,0.0026116371154785156
RandomForestClassifier,20,14000,1,0.9573809523809523,1.2439799308776855,0.002663850784301758
RandomForestClassifier,20,14000,2,0.9647619047619047,1.2508208751678467,0.0026602745056152344
FastRandomForest,20,15000,0,0.9346666666666666,4.594265937805176,0.09292030334472656
FastRandomForest,20,15000,1,0.9275555555555556,4.409152507781982,0.09352302551269531
FastRandomForest,20,15000,2,0.9344444444444444,4.508804798126221,0.09346508979797363
QuantFastRandomForest,20,15000,0,0.9366666666666666,4.547461986541748,0.10938572883605957
QuantFastRandomForest,20,15000,1,0.9306666666666666,4.473855495452881,0.10922050476074219
QuantFastRandomForest,20,15000,2,0.9326666666666666,4.446230173110962,0.10614562034606934
RandomForestClassifier,20,15000,0,0.9384444444444444,1.2960076332092285,0.0031652450561523438
RandomForestClassifier,20,15000,1,0.9322222222222222,1.2933721542358398,0.003054380416870117
RandomForestClassifier,20,15000,2,0.9386666666666666,1.309828758239746,0.0030775070190429688
FastRandomForest,20,16000,0,0.93625,4.794358253479004,0.10213541984558105
FastRandomForest,20,16000,1,0.9379166666666666,4.872903347015381,0.09831547737121582
FastRandomForest,20,16000,2,0.946875,4.965155124664307,0.10166764259338379
QuantFastRandomForest,20,16000,0,0.9370833333333334,4.923424482345581,0.11854934692382812
QuantFastRandomForest,20,16000,1,0.9372916666666666,4.840315341949463,0.1196444034576416
QuantFastRandomForest,20,16000,2,0.9435416666666666,4.901974201202393,0.11602163314819336
RandomForestClassifier,20,16000,0,0.9352083333333333,1.4423394203186035,0.003125905990600586
RandomForestClassifier,20,16000,1,0.9370833333333334,1.4214375019073486,0.003367900848388672
RandomForestClassifier,20,16000,2,0.9445833333333333,1.4369533061981201,0.0031311511993408203
FastRandomForest,20,17000,0,0.9103921568627451,5.932119131088257,0.10455203056335449
FastRandomForest,20,17000,1,0.9076470588235294,5.79417610168457,0.10518574714660645
FastRandomForest,20,17000,2,0.9017647058823529,5.8085432052612305,0.10608720779418945
QuantFastRandomForest,20,17000,0,0.909607843137255,5.988997936248779,0.12136316299438477
QuantFastRandomForest,20,17000,1,0.9086274509803921,5.774171352386475,0.1275184154510498
QuantFastRandomForest,20,17000,2,0.9058823529411765,5.937631607055664,0.12254500389099121
RandomForestClassifier,20,17000,0,0.9113725490196078,1.5276198387145996,0.003535032272338867
RandomForestClassifier,20,17000,1,0.912156862745098,1.516524314880371,0.0035545825958251953
RandomForestClassifier,20,17000,2,0.9076470588235294,1.5163319110870361,0.0035772323608398438
FastRandomForest,20,18000,0,0.909074074074074,5.926757574081421,0.11366677284240723
FastRandomForest,20,18000,1,0.914074074074074,5.76269793510437,0.11558222770690918
FastRandomForest,20,18000,2,0.9101851851851852,5.852276563644409,0.11139392852783203
QuantFastRandomForest,20,18000,0,0.9077777777777778,5.832652568817139,0.128645658493042
QuantFastRandomForest,20,18000,1,0.9155555555555556,5.76716160774231,0.13261628150939941
QuantFastRandomForest,20,18000,2,0.9083333333333333,5.851892709732056,0.1292264461517334
RandomForestClassifier,20,18000,0,0.9155555555555556,1.6182725429534912,0.0037479400634765625
RandomForestClassifier,20,18000,1,0.9162962962962963,1.5963134765625,0.0036110877990722656
RandomForestClassifier,20,18000,2,0.9151851851851852,1.5891985893249512,0.0036377906799316406
FastRandomForest,20,19000,0,0.8778947368421053,6.259477138519287,0.11758947372436523
FastRandomForest,20,19000,1,0.8819298245614036,6.193912506103516,0.11987948417663574
FastRandomForest,20,19000,2,0.8847368421052632,6.333981275558472,0.12091684341430664
QuantFastRandomForest,20,19000,0,0.8763157894736842,6.260712146759033,0.14192533493041992
QuantFastRandomForest,20,19000,1,0.8866666666666667,6.3105080127716064,0.14380168914794922
QuantFastRandomForest,20,19000,2,0.8866666666666667,6.278377294540405,0.13614511489868164
RandomForestClassifier,20,19000,0,0.8852631578947369,1.7114691734313965,0.0039637088775634766
RandomForestClassifier,20,19000,1,0.8871929824561403,1.6949489116668701,0.004765987396240234
RandomForestClassifier,20,19000,2,0.887719298245614,1.7128956317901611,0.003974437713623047
