implementation,n_features,n_samples,seed,accuracy,train_time,test_time
OurRandomForest,120,100,0,0.5666666666666667,13.778822422027588,0.0049114227294921875
OurFastRandomForest,120,100,0,0.7,3.4120540618896484,0.004829883575439453
FastRandomForest,120,100,0,0.7,1.0845668315887451,0.004381895065307617
RandomForestClassifier,120,100,0,0.6666666666666666,0.20477890968322754,0.032900333404541016
OurRandomForest,440,100,0,0.6333333333333333,35.93385863304138,0.004615306854248047
OurFastRandomForest,440,100,0,0.5333333333333333,10.912364959716797,0.0063173770904541016
FastRandomForest,440,100,0,0.5333333333333333,3.217322826385498,0.004038572311401367
RandomForestClassifier,440,100,0,0.5666666666666667,0.21197962760925293,0.03617668151855469
OurRandomForest,20,100,0,0.7666666666666667,2.059997081756592,0.005158185958862305
OurFastRandomForest,20,100,0,0.7666666666666667,0.7803630828857422,0.005229473114013672
FastRandomForest,20,100,0,0.7333333333333333,0.27348995208740234,0.004554271697998047
RandomForestClassifier,20,100,0,0.7666666666666667,0.1971142292022705,0.033972740173339844
OurRandomForest,220,100,0,0.6666666666666666,19.657697439193726,0.004649639129638672
OurFastRandomForest,220,100,0,0.7666666666666667,6.106619119644165,0.00482487678527832
FastRandomForest,220,100,0,0.6333333333333333,1.8880424499511719,0.0042188167572021484
RandomForestClassifier,220,100,0,0.6,0.2020282745361328,0.03254890441894531
OurRandomForest,100,100,0,0.7,9.28184986114502,0.004778385162353516
OurFastRandomForest,100,100,0,0.7333333333333333,2.959829092025757,0.00497889518737793
FastRandomForest,100,100,0,0.7666666666666667,0.9159653186798096,0.004324436187744141
RandomForestClassifier,100,100,0,0.7666666666666667,0.20361828804016113,0.034197330474853516
OurRandomForest,100,100,0,0.6666666666666666,9.281311273574829,0.004683256149291992
OurFastRandomForest,100,100,0,0.6666666666666666,2.970384359359741,0.005059957504272461
FastRandomForest,100,100,0,0.6666666666666666,0.9338362216949463,0.004332542419433594
RandomForestClassifier,100,100,0,0.7,0.19246339797973633,0.0329134464263916
OurRandomForest,220,100,0,0.6,19.38211154937744,0.004876375198364258
OurFastRandomForest,220,100,0,0.4666666666666667,5.955150842666626,0.004784822463989258
FastRandomForest,220,100,0,0.5666666666666667,1.85044264793396,0.004372596740722656
RandomForestClassifier,220,100,0,0.6,0.20147323608398438,0.03300666809082031
OurRandomForest,300,100,0,0.5666666666666667,26.185466527938843,0.0047092437744140625
OurFastRandomForest,300,100,0,0.5333333333333333,8.08266568183899,0.004937648773193359
FastRandomForest,300,100,0,0.6,2.3872158527374268,0.004322052001953125
RandomForestClassifier,300,100,0,0.5,0.20318269729614258,0.035271644592285156
OurRandomForest,400,100,0,0.43333333333333335,33.24496364593506,0.004758358001708984
OurFastRandomForest,400,100,0,0.4666666666666667,10.676810264587402,0.004968881607055664
FastRandomForest,400,100,0,0.4666666666666667,3.150730609893799,0.004150390625
RandomForestClassifier,400,100,0,0.5,0.21312451362609863,0.03175044059753418
OurRandomForest,240,100,0,0.5666666666666667,20.418004751205444,0.004797697067260742
OurFastRandomForest,240,100,0,0.5666666666666667,6.526398420333862,0.004774570465087891
FastRandomForest,240,100,0,0.5,1.928194522857666,0.004162311553955078
RandomForestClassifier,240,100,0,0.5,0.20280933380126953,0.03592634201049805
OurRandomForest,320,100,0,0.6666666666666666,26.832326412200928,0.004787921905517578
OurFastRandomForest,320,100,0,0.5333333333333333,8.251583814620972,0.004867076873779297
FastRandomForest,320,100,0,0.7,2.568315267562866,0.004390716552734375
