implementation,n_features,n_samples,seed,accuracy,train_time,test_time
FastRandomForest,3000,100,0,0.6,2.4175822734832764,0.003213167190551758
FastRandomForest,3000,100,1,0.4,2.35971999168396,0.0033218860626220703
FastRandomForest,3000,100,2,0.43333333333333335,2.3990514278411865,0.003168821334838867
FastRandomForest,3000,100,3,0.3,2.3070480823516846,0.003229856491088867
FastRandomForest,3000,100,4,0.4666666666666667,2.3327527046203613,0.0032036304473876953
RandomForestClassifier,3000,100,0,0.43333333333333335,2.7736990451812744,0.0042650699615478516
RandomForestClassifier,3000,100,1,0.5,2.814894676208496,0.004431009292602539
RandomForestClassifier,3000,100,2,0.6333333333333333,2.8209943771362305,0.004297971725463867
RandomForestClassifier,3000,100,3,0.5,2.7930610179901123,0.0043184757232666016
RandomForestClassifier,3000,100,4,0.5,2.793982982635498,0.0042972564697265625
FastRandomForest,2900,100,0,0.5,2.307292938232422,0.0032660961151123047
FastRandomForest,2900,100,1,0.4666666666666667,2.3006134033203125,0.0032885074615478516
FastRandomForest,2900,100,2,0.6333333333333333,2.2828774452209473,0.0031948089599609375
FastRandomForest,2900,100,3,0.7,2.298072338104248,0.0031824111938476562
FastRandomForest,2900,100,4,0.43333333333333335,2.3666341304779053,0.0031464099884033203
RandomForestClassifier,2900,100,0,0.6,2.673311233520508,0.004331111907958984
RandomForestClassifier,2900,100,1,0.43333333333333335,2.7771506309509277,0.004278421401977539
RandomForestClassifier,2900,100,2,0.5666666666666667,2.7163643836975098,0.004337787628173828
RandomForestClassifier,2900,100,3,0.6333333333333333,2.7194552421569824,0.004464387893676758
RandomForestClassifier,2900,100,4,0.6,2.645390033721924,0.00429987907409668
FastRandomForest,2800,100,0,0.5,2.200474262237549,0.0031435489654541016
FastRandomForest,2800,100,1,0.6333333333333333,2.273627758026123,0.003227710723876953
FastRandomForest,2800,100,2,0.5333333333333333,2.2753231525421143,0.0033295154571533203
FastRandomForest,2800,100,3,0.43333333333333335,2.2465980052948,0.003286600112915039
FastRandomForest,2800,100,4,0.5333333333333333,2.2703120708465576,0.0031795501708984375
RandomForestClassifier,2800,100,0,0.4666666666666667,2.6699001789093018,0.00429081916809082
RandomForestClassifier,2800,100,1,0.5666666666666667,2.6293349266052246,0.004277944564819336
RandomForestClassifier,2800,100,2,0.5333333333333333,2.632767677307129,0.0043828487396240234
RandomForestClassifier,2800,100,3,0.5,2.5893144607543945,0.004407644271850586
RandomForestClassifier,2800,100,4,0.7,2.6766769886016846,0.00427699089050293
FastRandomForest,2700,100,0,0.6,2.1969258785247803,0.0031061172485351562
FastRandomForest,2700,100,1,0.5,2.2019505500793457,0.0032062530517578125
FastRandomForest,2700,100,2,0.5,2.1927475929260254,0.003175020217895508
FastRandomForest,2700,100,3,0.4666666666666667,2.1959152221679688,0.0032205581665039062
FastRandomForest,2700,100,4,0.5,2.1900415420532227,0.0031893253326416016
RandomForestClassifier,2700,100,0,0.6333333333333333,2.5169715881347656,0.004202365875244141
RandomForestClassifier,2700,100,1,0.43333333333333335,2.6008927822113037,0.004270792007446289
RandomForestClassifier,2700,100,2,0.6333333333333333,2.5404999256134033,0.004239082336425781
RandomForestClassifier,2700,100,3,0.5,2.5273678302764893,0.0043010711669921875
RandomForestClassifier,2700,100,4,0.5333333333333333,2.535834789276123,0.004197120666503906
FastRandomForest,2600,100,0,0.3,2.2017664909362793,0.003113269805908203
FastRandomForest,2600,100,1,0.36666666666666664,2.2157835960388184,0.003267526626586914
FastRandomForest,2600,100,2,0.36666666666666664,2.178846597671509,0.003275156021118164
FastRandomForest,2600,100,3,0.43333333333333335,2.1849732398986816,0.0032062530517578125
FastRandomForest,2600,100,4,0.5,2.2172467708587646,0.0032682418823242188
RandomForestClassifier,2600,100,0,0.36666666666666664,2.471764326095581,0.004269838333129883
RandomForestClassifier,2600,100,1,0.3,2.4616217613220215,0.004290580749511719
RandomForestClassifier,2600,100,2,0.43333333333333335,2.477848768234253,0.004284858703613281
RandomForestClassifier,2600,100,3,0.3333333333333333,2.4791250228881836,0.004372596740722656
RandomForestClassifier,2600,100,4,0.36666666666666664,2.4086859226226807,0.004199981689453125
FastRandomForest,2500,100,0,0.43333333333333335,2.174727439880371,0.0030670166015625
FastRandomForest,2500,100,1,0.5666666666666667,2.229512929916382,0.0031719207763671875
FastRandomForest,2500,100,2,0.36666666666666664,2.2569832801818848,0.003191709518432617
FastRandomForest,2500,100,3,0.5,2.2667815685272217,0.0033249855041503906
FastRandomForest,2500,100,4,0.6333333333333333,2.2661490440368652,0.0032067298889160156
RandomForestClassifier,2500,100,0,0.5,2.390787363052368,0.0043315887451171875
RandomForestClassifier,2500,100,1,0.6666666666666666,2.378676652908325,0.004262208938598633
RandomForestClassifier,2500,100,2,0.3333333333333333,2.313013792037964,0.004506587982177734
RandomForestClassifier,2500,100,3,0.36666666666666664,2.332813024520874,0.0042438507080078125
RandomForestClassifier,2500,100,4,0.6333333333333333,2.3995468616485596,0.004353046417236328
FastRandomForest,2400,100,0,0.4666666666666667,2.2355408668518066,0.0032835006713867188
FastRandomForest,2400,100,1,0.43333333333333335,2.093402624130249,0.0030777454376220703
FastRandomForest,2400,100,2,0.6,2.0881783962249756,0.0032837390899658203
FastRandomForest,2400,100,3,0.5333333333333333,2.1248908042907715,0.0032188892364501953
FastRandomForest,2400,100,4,0.4666666666666667,2.079587459564209,0.0031692981719970703
RandomForestClassifier,2400,100,0,0.4666666666666667,2.209954261779785,0.004250049591064453
RandomForestClassifier,2400,100,1,0.5,2.254969358444214,0.004326343536376953
RandomForestClassifier,2400,100,2,0.4666666666666667,2.234182596206665,0.004341840744018555
RandomForestClassifier,2400,100,3,0.5333333333333333,2.300204277038574,0.004246711730957031
RandomForestClassifier,2400,100,4,0.5666666666666667,2.267225503921509,0.0042095184326171875
FastRandomForest,2300,100,0,0.6,2.0921926498413086,0.003103017807006836
FastRandomForest,2300,100,1,0.5333333333333333,2.065645217895508,0.0031316280364990234
FastRandomForest,2300,100,2,0.5333333333333333,2.0104587078094482,0.0032711029052734375
FastRandomForest,2300,100,3,0.5,2.0585763454437256,0.0032138824462890625
FastRandomForest,2300,100,4,0.5,2.057103157043457,0.0032591819763183594
RandomForestClassifier,2300,100,0,0.5666666666666667,2.182164430618286,0.0042650699615478516
RandomForestClassifier,2300,100,1,0.5666666666666667,2.1663737297058105,0.004246234893798828
RandomForestClassifier,2300,100,2,0.5,2.2061474323272705,0.0042836666107177734
RandomForestClassifier,2300,100,3,0.36666666666666664,2.162936210632324,0.004221439361572266
RandomForestClassifier,2300,100,4,0.43333333333333335,2.1864047050476074,0.0042095184326171875
FastRandomForest,2200,100,0,0.4666666666666667,2.0846056938171387,0.0031735897064208984
FastRandomForest,2200,100,1,0.43333333333333335,2.0066370964050293,0.003167867660522461
FastRandomForest,2200,100,2,0.36666666666666664,2.0636961460113525,0.0031585693359375
FastRandomForest,2200,100,3,0.36666666666666664,2.0814242362976074,0.0032777786254882812
FastRandomForest,2200,100,4,0.5,2.0828146934509277,0.0031414031982421875
RandomForestClassifier,2200,100,0,0.3333333333333333,2.076176643371582,0.004394054412841797
RandomForestClassifier,2200,100,1,0.5,2.0742387771606445,0.00423741340637207
RandomForestClassifier,2200,100,2,0.4,2.098137855529785,0.004300355911254883
RandomForestClassifier,2200,100,3,0.3,2.218945026397705,0.0042421817779541016
RandomForestClassifier,2200,100,4,0.4,2.1170482635498047,0.004239320755004883
FastRandomForest,2100,100,0,0.43333333333333335,2.0568020343780518,0.003126859664916992
FastRandomForest,2100,100,1,0.5333333333333333,2.093168020248413,0.0032320022583007812
FastRandomForest,2100,100,2,0.4666666666666667,2.0804970264434814,0.003229379653930664
FastRandomForest,2100,100,3,0.5666666666666667,2.075580358505249,0.003311634063720703
FastRandomForest,2100,100,4,0.36666666666666664,2.108673095703125,0.0033957958221435547
RandomForestClassifier,2100,100,0,0.5666666666666667,2.012268543243408,0.004331350326538086
RandomForestClassifier,2100,100,1,0.5333333333333333,2.0394535064697266,0.004241943359375
RandomForestClassifier,2100,100,2,0.36666666666666664,2.0723323822021484,0.004323720932006836
RandomForestClassifier,2100,100,3,0.4666666666666667,2.004307985305786,0.004215717315673828
RandomForestClassifier,2100,100,4,0.5666666666666667,2.066643476486206,0.004225969314575195
FastRandomForest,2000,100,0,0.6,1.9654672145843506,0.0031309127807617188
FastRandomForest,2000,100,1,0.43333333333333335,1.9733643531799316,0.0032417774200439453
FastRandomForest,2000,100,2,0.5333333333333333,1.9710383415222168,0.0031626224517822266
FastRandomForest,2000,100,3,0.5666666666666667,1.9402170181274414,0.0034182071685791016
FastRandomForest,2000,100,4,0.5,1.9653739929199219,0.0034062862396240234
RandomForestClassifier,2000,100,0,0.43333333333333335,1.9706051349639893,0.004351139068603516
RandomForestClassifier,2000,100,1,0.5,2.0318386554718018,0.004319429397583008
RandomForestClassifier,2000,100,2,0.7,1.9586796760559082,0.0044019222259521484
