implementation,n_features,n_samples,seed,accuracy,train_time,test_time
OurFastRandomForest,20,900,0,0.8148148148148148,3.0041325092315674,0.041605472564697266
OurFastRandomForest,20,900,1,0.7555555555555555,2.849120855331421,0.04214620590209961
OurFastRandomForest,20,900,2,0.8333333333333334,3.095075845718384,0.04271721839904785
OurFastRandomForest,20,900,3,0.7703703703703704,3.0241317749023438,0.042006731033325195
OurFastRandomForest,20,900,4,0.7888888888888889,3.238935947418213,0.04180335998535156
RandomForestClassifier,20,900,0,0.8148148148148148,0.10126876831054688,0.002025604248046875
RandomForestClassifier,20,900,1,0.7037037037037037,0.10168337821960449,0.0013706684112548828
RandomForestClassifier,20,900,2,0.8037037037037037,0.10082674026489258,0.001421213150024414
OurFastRandomForest,20,1000,0,0.9233333333333333,2.2436912059783936,0.04165196418762207
OurFastRandomForest,20,1000,1,0.8933333333333333,2.118691921234131,0.04199838638305664
OurFastRandomForest,20,1000,2,0.8933333333333333,2.2433524131774902,0.04061174392700195
OurFastRandomForest,20,1000,3,0.9266666666666666,2.0502023696899414,0.039734601974487305
OurFastRandomForest,20,1000,4,0.9233333333333333,2.033855676651001,0.04088640213012695
RandomForestClassifier,20,1000,0,0.9066666666666666,0.09178566932678223,0.0014598369598388672
RandomForestClassifier,20,1000,1,0.89,0.09583330154418945,0.0013267993927001953
RandomForestClassifier,20,1000,2,0.8766666666666667,0.09352588653564453,0.0012750625610351562
OurFastRandomForest,20,1100,0,0.8909090909090909,2.566210985183716,0.04641127586364746
OurFastRandomForest,20,1100,1,0.9333333333333333,2.560722827911377,0.047399282455444336
OurFastRandomForest,20,1100,2,0.8878787878787879,2.5864603519439697,0.04643440246582031
OurFastRandomForest,20,1100,3,0.8939393939393939,2.4759111404418945,0.04691767692565918
OurFastRandomForest,20,1100,4,0.8818181818181818,2.476356029510498,0.04656267166137695
RandomForestClassifier,20,1100,0,0.8757575757575757,0.11686182022094727,0.0013697147369384766
RandomForestClassifier,20,1100,1,0.8939393939393939,0.11412549018859863,0.0014319419860839844
RandomForestClassifier,20,1100,2,0.8606060606060606,0.11945509910583496,0.0013659000396728516
OurFastRandomForest,20,1200,0,0.8833333333333333,3.021897554397583,0.06768560409545898
OurFastRandomForest,20,1200,1,0.8805555555555555,2.95447039604187,0.06938576698303223
OurFastRandomForest,20,1200,2,0.8472222222222222,3.0272393226623535,0.05497622489929199
OurFastRandomForest,20,1200,3,0.8888888888888888,3.0298540592193604,0.05578780174255371
OurFastRandomForest,20,1200,4,0.8777777777777778,3.0455124378204346,0.055497169494628906
RandomForestClassifier,20,1200,0,0.8555555555555555,0.1452314853668213,0.0013859272003173828
RandomForestClassifier,20,1200,1,0.8722222222222222,0.1572713851928711,0.001436471939086914
RandomForestClassifier,20,1200,2,0.8416666666666667,0.15282511711120605,0.0015375614166259766
OurFastRandomForest,20,1300,0,0.8897435897435897,3.105424165725708,0.05637097358703613
OurFastRandomForest,20,1300,1,0.8923076923076924,3.3057780265808105,0.05881381034851074
OurFastRandomForest,20,1300,2,0.8794871794871795,3.119018793106079,0.05594801902770996
OurFastRandomForest,20,1300,3,0.8589743589743589,3.5477561950683594,0.05653786659240723
OurFastRandomForest,20,1300,4,0.8794871794871795,3.2568519115448,0.058528900146484375
RandomForestClassifier,20,1300,0,0.8717948717948718,0.13688325881958008,0.0015032291412353516
RandomForestClassifier,20,1300,1,0.8641025641025641,0.13892316818237305,0.0014047622680664062
RandomForestClassifier,20,1300,2,0.8615384615384616,0.13701939582824707,0.0014858245849609375
OurFastRandomForest,20,1400,0,0.8809523809523809,3.836315393447876,0.06596040725708008
OurFastRandomForest,20,1400,1,0.8809523809523809,3.946549415588379,0.06663823127746582
OurFastRandomForest,20,1400,2,0.8642857142857143,3.697505235671997,0.06552886962890625
OurFastRandomForest,20,1400,3,0.8761904761904762,3.985687255859375,0.06508827209472656
OurFastRandomForest,20,1400,4,0.8809523809523809,3.805490016937256,0.06632018089294434
RandomForestClassifier,20,1400,0,0.8595238095238096,0.1666731834411621,0.0016155242919921875
RandomForestClassifier,20,1400,1,0.8690476190476191,0.16858410835266113,0.0017244815826416016
RandomForestClassifier,20,1400,2,0.8595238095238096,0.16178131103515625,0.0015642642974853516
OurFastRandomForest,20,1500,0,0.9266666666666666,3.8688058853149414,0.07026147842407227
OurFastRandomForest,20,1500,1,0.8866666666666667,3.425877809524536,0.06825685501098633
OurFastRandomForest,20,1500,2,0.9088888888888889,3.5135507583618164,0.06781172752380371
OurFastRandomForest,20,1500,3,0.9111111111111111,3.621474266052246,0.07004141807556152
OurFastRandomForest,20,1500,4,0.9244444444444444,3.654344320297241,0.06992936134338379
RandomForestClassifier,20,1500,0,0.9088888888888889,0.1620798110961914,0.0015633106231689453
RandomForestClassifier,20,1500,1,0.8888888888888888,0.17185115814208984,0.0015571117401123047
RandomForestClassifier,20,1500,2,0.9044444444444445,0.161346435546875,0.0015492439270019531
OurFastRandomForest,20,1600,0,0.9291666666666667,3.6933858394622803,0.07373952865600586
OurFastRandomForest,20,1600,1,0.9291666666666667,3.6010231971740723,0.07402396202087402
OurFastRandomForest,20,1600,2,0.9166666666666666,3.6974737644195557,0.07279181480407715
OurFastRandomForest,20,1600,3,0.9375,3.7581987380981445,0.07501101493835449
OurFastRandomForest,20,1600,4,0.9145833333333333,3.6130411624908447,0.07433962821960449
RandomForestClassifier,20,1600,0,0.93125,0.18316984176635742,0.0015497207641601562
RandomForestClassifier,20,1600,1,0.925,0.1941087245941162,0.001535177230834961
RandomForestClassifier,20,1600,2,0.9041666666666667,0.1857151985168457,0.0015628337860107422
OurFastRandomForest,20,1700,0,0.907843137254902,4.351933240890503,0.08084726333618164
OurFastRandomForest,20,1700,1,0.9098039215686274,4.14369010925293,0.08133220672607422
OurFastRandomForest,20,1700,2,0.8901960784313725,4.265987396240234,0.08031272888183594
OurFastRandomForest,20,1700,3,0.9,4.2361578941345215,0.079681396484375
OurFastRandomForest,20,1700,4,0.9058823529411765,4.139336347579956,0.08186125755310059
RandomForestClassifier,20,1700,0,0.8901960784313725,0.18944954872131348,0.0015773773193359375
RandomForestClassifier,20,1700,1,0.8745098039215686,0.19646906852722168,0.0015473365783691406
RandomForestClassifier,20,1700,2,0.8901960784313725,0.18869543075561523,0.0015728473663330078
OurFastRandomForest,20,1800,0,0.9629629629629629,4.027759313583374,0.08430194854736328
OurFastRandomForest,20,1800,1,0.9259259259259259,3.6601500511169434,0.08244156837463379
OurFastRandomForest,20,1800,2,0.937037037037037,3.8623077869415283,0.08365535736083984
OurFastRandomForest,20,1800,3,0.9388888888888889,3.7255210876464844,0.08232975006103516
OurFastRandomForest,20,1800,4,0.9111111111111111,3.670185089111328,0.08133435249328613
RandomForestClassifier,20,1800,0,0.9148148148148149,0.22046685218811035,0.0016851425170898438
RandomForestClassifier,20,1800,1,0.9166666666666666,0.20072627067565918,0.0015861988067626953
RandomForestClassifier,20,1800,2,0.9259259259259259,0.21012663841247559,0.001706838607788086
OurFastRandomForest,20,1900,0,0.8982456140350877,4.386529922485352,0.08872342109680176
OurFastRandomForest,20,1900,1,0.9,4.22953200340271,0.10619711875915527
OurFastRandomForest,20,1900,2,0.9157894736842105,4.3401196002960205,0.08817362785339355
OurFastRandomForest,20,1900,3,0.9175438596491228,4.366427659988403,0.08867430686950684
OurFastRandomForest,20,1900,4,0.9035087719298246,4.14921236038208,0.0895237922668457
RandomForestClassifier,20,1900,0,0.8929824561403509,0.20816540718078613,0.0016753673553466797
RandomForestClassifier,20,1900,1,0.8894736842105263,0.1973874568939209,0.0016338825225830078
RandomForestClassifier,20,1900,2,0.8859649122807017,0.20039939880371094,0.0016999244689941406
