implementation,n_features,n_samples,seed,accuracy,train_time,test_time
FastRandomForest,50,1700,0,0.8450980392156863,4.229712963104248,0.09888839721679688
FastRandomForest,50,100,0,0.6333333333333333,0.3293459415435791,0.002827882766723633
FastRandomForest,50,1400,0,0.8380952380952381,3.3468265533447266,0.07783102989196777
FastRandomForest,50,1100,0,0.8757575757575757,2.6282589435577393,0.06026124954223633
FastRandomForest,50,700,0,0.7523809523809524,1.89951753616333,0.03420424461364746
FastRandomForest,50,1200,0,0.8111111111111111,2.9647982120513916,0.06546926498413086
FastRandomForest,50,1200,0,0.8416666666666667,2.8371963500976562,0.0650327205657959
FastRandomForest,50,1600,0,0.8291666666666667,3.834770679473877,0.09328913688659668
FastRandomForest,50,1500,0,0.8711111111111111,3.6509180068969727,0.08397483825683594
FastRandomForest,50,1200,0,0.9,2.830075263977051,0.06189537048339844
FastRandomForest,50,1300,0,0.8512820512820513,3.140763521194458,0.07126879692077637
FastRandomForest,50,1800,0,0.85,4.105972528457642,0.10241365432739258
FastRandomForest,50,1100,0,0.8606060606060606,2.4896633625030518,0.057723283767700195
FastRandomForest,50,2000,0,0.84,4.806630611419678,0.12237834930419922
FastRandomForest,50,800,0,0.8166666666666667,2.2301650047302246,0.04100489616394043
FastRandomForest,50,900,0,0.8481481481481481,2.4286293983459473,0.08087396621704102
FastRandomForest,50,300,0,0.7666666666666667,1.382638931274414,0.01244354248046875
FastRandomForest,50,1500,0,0.8466666666666667,3.9335505962371826,0.08764362335205078
FastRandomForest,50,100,0,0.7333333333333333,0.3561520576477051,0.0028734207153320312
FastRandomForest,50,1400,0,0.8452380952380952,3.440361976623535,0.07831859588623047
FastRandomForest,50,1600,0,0.8979166666666667,4.010756492614746,0.09403300285339355
FastRandomForest,50,1800,0,0.8592592592592593,4.325603008270264,0.10488772392272949
FastRandomForest,50,200,0,0.7,0.6233105659484863,0.007235288619995117
FastRandomForest,50,900,0,0.7962962962962963,2.252659559249878,0.04457211494445801
FastRandomForest,50,1200,0,0.8722222222222222,2.972606897354126,0.06704974174499512
FastRandomForest,50,1600,0,0.85625,3.9426255226135254,0.09509921073913574
FastRandomForest,50,200,0,0.8,0.563446044921875,0.007021665573120117
FastRandomForest,50,100,0,0.7333333333333333,0.35666823387145996,0.0030434131622314453
FastRandomForest,50,1900,0,0.8456140350877193,4.512784957885742,0.11588549613952637
FastRandomForest,50,700,0,0.8666666666666667,1.7068159580230713,0.032723426818847656
FastRandomForest,50,1400,0,0.8714285714285714,3.4013965129852295,0.07997775077819824
FastRandomForest,50,1100,0,0.8272727272727273,2.9071152210235596,0.05815553665161133
FastRandomForest,50,1300,0,0.8282051282051283,3.2946579456329346,0.0734567642211914
FastRandomForest,50,300,0,0.8111111111111111,0.8074691295623779,0.012028694152832031
FastRandomForest,50,1000,0,0.8666666666666667,2.36879301071167,0.05180859565734863
FastRandomForest,50,100,0,0.5333333333333333,0.33368492126464844,0.003007173538208008
FastRandomForest,50,300,0,0.7444444444444445,0.832017183303833,0.01180267333984375
FastRandomForest,50,500,0,0.7133333333333334,1.410728931427002,0.021188735961914062
FastRandomForest,50,200,0,0.6666666666666666,0.5538725852966309,0.006844758987426758
FastRandomForest,50,600,0,0.8166666666666667,1.478792667388916,0.028491497039794922
FastRandomForest,50,1700,0,0.888235294117647,3.9867818355560303,0.09888911247253418
FastRandomForest,50,1700,0,0.8490196078431372,3.7850873470306396,0.09591484069824219
FastRandomForest,50,1700,0,0.8666666666666667,4.041706562042236,0.09857916831970215
FastRandomForest,50,500,0,0.7733333333333333,1.3547179698944092,0.022147655487060547
FastRandomForest,50,800,0,0.8791666666666667,1.994433879852295,0.03904557228088379
FastRandomForest,50,1300,0,0.882051282051282,3.16213321685791,0.07391190528869629
FastRandomForest,50,600,0,0.8277777777777777,1.4881916046142578,0.02743244171142578
FastRandomForest,50,1200,0,0.8333333333333334,3.037259817123413,0.06535792350769043
FastRandomForest,50,700,0,0.780952380952381,1.6848886013031006,0.034459590911865234
FastRandomForest,50,600,0,0.8555555555555555,1.5409212112426758,0.026732206344604492
FastRandomForest,50,1400,0,0.8714285714285714,3.032050848007202,0.07584357261657715
FastRandomForest,50,1100,0,0.8303030303030303,2.760476589202881,0.061226606369018555
FastRandomForest,50,700,0,0.8095238095238095,1.88079833984375,0.03236651420593262
FastRandomForest,50,500,0,0.78,1.3226754665374756,0.021816492080688477
FastRandomForest,50,1900,0,0.9052631578947369,4.48061990737915,0.11118888854980469
FastRandomForest,50,1000,0,0.8166666666666667,2.5020029544830322,0.04901432991027832
FastRandomForest,50,500,0,0.8533333333333334,1.19877028465271,0.021451711654663086
FastRandomForest,50,2000,0,0.8916666666666667,4.697373390197754,0.11533761024475098
FastRandomForest,50,400,0,0.8083333333333333,1.0299746990203857,0.016628742218017578
FastRandomForest,50,900,0,0.8222222222222222,2.0554521083831787,0.0437922477722168
FastRandomForest,50,800,0,0.8291666666666667,2.1595654487609863,0.04125261306762695
