implementation,n_features,n_samples,seed,accuracy,train_time,test_time
OurRandomForest,20,1000,0,0.8433333333333334,44.11745882034302,0.07199382781982422
OurFastRandomForest,20,1000,0,0.81,4.415348529815674,0.06813549995422363
FastRandomForest,20,1000,0,0.85,1.2509417533874512,0.06662583351135254
RandomForestClassifier,20,1000,0,0.86,0.24474072456359863,0.03178238868713379
OurRandomForest,20,1900,0,0.8859649122807017,88.37883567810059,0.13727641105651855
OurFastRandomForest,20,1900,0,0.8789473684210526,6.078996181488037,0.13324260711669922
FastRandomForest,20,1900,0,0.8789473684210526,1.9960722923278809,0.12930631637573242
RandomForestClassifier,20,1900,0,0.8842105263157894,0.3053863048553467,0.03134346008300781
OurRandomForest,20,800,0,0.8625,29.015766620635986,0.054502248764038086
OurFastRandomForest,20,800,0,0.8875,3.3011887073516846,0.05057978630065918
FastRandomForest,20,800,0,0.8625,1.1253111362457275,0.0519256591796875
RandomForestClassifier,20,800,0,0.8458333333333333,0.23607778549194336,0.031241655349731445
OurRandomForest,20,700,0,0.7761904761904762,25.44796848297119,0.04758882522583008
OurFastRandomForest,20,700,0,0.7952380952380952,3.249676465988159,0.04614663124084473
FastRandomForest,20,700,0,0.7904761904761904,1.0585083961486816,0.0447847843170166
RandomForestClassifier,20,700,0,0.7952380952380952,0.20653057098388672,0.03241872787475586
OurRandomForest,20,100,0,0.7,1.593918800354004,0.004410743713378906
OurFastRandomForest,20,100,0,0.7,0.5507197380065918,0.00468134880065918
FastRandomForest,20,100,0,0.5666666666666667,0.18076086044311523,0.003873586654663086
RandomForestClassifier,20,100,0,0.7,0.19060468673706055,0.031246185302734375
OurRandomForest,20,1200,0,0.9027777777777778,48.189512968063354,0.08390355110168457
OurFastRandomForest,20,1200,0,0.9055555555555556,4.090752840042114,0.07896924018859863
FastRandomForest,20,1200,0,0.9027777777777778,1.2746963500976562,0.0886685848236084
RandomForestClassifier,20,1200,0,0.8972222222222223,0.26294493675231934,0.04234004020690918
OurRandomForest,20,1100,0,0.9363636363636364,41.72137975692749,0.07503509521484375
OurFastRandomForest,20,1100,0,0.9393939393939394,3.670464277267456,0.06891655921936035
FastRandomForest,20,1100,0,0.9333333333333333,1.1826395988464355,0.0708153247833252
RandomForestClassifier,20,1100,0,0.9363636363636364,0.24665594100952148,0.04207253456115723
OurRandomForest,20,500,0,0.84,17.061899185180664,0.03308868408203125
OurFastRandomForest,20,500,0,0.8466666666666667,2.750109910964966,0.03193163871765137
FastRandomForest,20,500,0,0.82,0.849135160446167,0.031004667282104492
RandomForestClassifier,20,500,0,0.84,0.20429396629333496,0.03461623191833496
OurRandomForest,20,1000,0,0.8666666666666667,38.42961263656616,0.06945252418518066
OurFastRandomForest,20,1000,0,0.9033333333333333,3.8393709659576416,0.06702876091003418
FastRandomForest,20,1000,0,0.86,1.1931817531585693,0.06521081924438477
RandomForestClassifier,20,1000,0,0.84,0.2579059600830078,0.042077064514160156
OurRandomForest,20,1300,0,0.9333333333333333,52.94057083129883,0.09110260009765625
OurFastRandomForest,20,1300,0,0.9512820512820512,4.149969100952148,0.08606648445129395
FastRandomForest,20,1300,0,0.9282051282051282,1.3323347568511963,0.08440423011779785
RandomForestClassifier,20,1300,0,0.941025641025641,0.26461267471313477,0.04242229461669922
OurRandomForest,20,1500,0,0.8688888888888889,62.4718554019928,0.10599613189697266
OurFastRandomForest,20,1500,0,0.8711111111111111,5.109614372253418,0.1017453670501709
FastRandomForest,20,1500,0,0.8644444444444445,1.654644250869751,0.09914398193359375
RandomForestClassifier,20,1500,0,0.8755555555555555,0.28937244415283203,0.04215884208679199
OurRandomForest,20,700,0,0.8761904761904762,25.383757829666138,0.048102617263793945
OurFastRandomForest,20,700,0,0.8666666666666667,3.3043136596679688,0.04410696029663086
FastRandomForest,20,700,0,0.8666666666666667,1.0156590938568115,0.0445559024810791
RandomForestClassifier,20,700,0,0.8571428571428571,0.20419931411743164,0.03273487091064453
OurRandomForest,20,1900,0,0.8543859649122807,85.2350959777832,0.14002060890197754
OurFastRandomForest,20,1900,0,0.8631578947368421,6.117117404937744,0.13902044296264648
FastRandomForest,20,1900,0,0.8473684210526315,2.0038065910339355,0.13860750198364258
RandomForestClassifier,20,1900,0,0.8526315789473684,0.3197348117828369,0.04150962829589844
OurRandomForest,20,900,0,0.8703703703703703,34.302170276641846,0.0629117488861084
OurFastRandomForest,20,900,0,0.9,3.61609148979187,0.060785531997680664
FastRandomForest,20,900,0,0.8777777777777778,1.0891482830047607,0.05808234214782715
RandomForestClassifier,20,900,0,0.8629629629629629,0.23007535934448242,0.04226827621459961
OurRandomForest,20,1100,0,0.8939393939393939,43.284465312957764,0.07644772529602051
OurFastRandomForest,20,1100,0,0.9030303030303031,4.266559839248657,0.07363057136535645
FastRandomForest,20,1100,0,0.8909090909090909,1.355544090270996,0.0719308853149414
RandomForestClassifier,20,1100,0,0.8727272727272727,0.2540547847747803,0.04314613342285156
OurRandomForest,20,1000,0,0.8966666666666666,38.85855507850647,0.06933236122131348
OurFastRandomForest,20,1000,0,0.92,4.114336013793945,0.06589722633361816
FastRandomForest,20,1000,0,0.89,1.254209280014038,0.06474971771240234
RandomForestClassifier,20,1000,0,0.88,0.23674488067626953,0.0437161922454834
OurRandomForest,20,1600,0,0.8583333333333333,68.6021318435669,0.11555767059326172
OurFastRandomForest,20,1600,0,0.88125,5.271798610687256,0.1107935905456543
FastRandomForest,20,1600,0,0.8708333333333333,1.6272835731506348,0.10998082160949707
RandomForestClassifier,20,1600,0,0.8729166666666667,0.2996995449066162,0.04376530647277832
OurRandomForest,20,900,0,0.9111111111111111,33.82739305496216,0.062397003173828125
OurFastRandomForest,20,900,0,0.9074074074074074,3.22493839263916,0.05645108222961426
FastRandomForest,20,900,0,0.9148148148148149,1.003171443939209,0.05827617645263672
RandomForestClassifier,20,900,0,0.9222222222222223,0.23852157592773438,0.04225516319274902
OurRandomForest,20,1200,0,0.8666666666666667,48.833353757858276,0.09154462814331055
OurFastRandomForest,20,1200,0,0.8861111111111111,4.490022420883179,0.0814363956451416
FastRandomForest,20,1200,0,0.8861111111111111,1.366952896118164,0.08715057373046875
RandomForestClassifier,20,1200,0,0.8916666666666667,0.25020647048950195,0.03315258026123047
OurRandomForest,20,1800,0,0.8925925925925926,79.39045000076294,0.13167428970336914
OurFastRandomForest,20,1800,0,0.8962962962962963,5.819211721420288,0.1258983612060547
FastRandomForest,20,1800,0,0.8851851851851852,1.7486917972564697,0.1216280460357666
RandomForestClassifier,20,1800,0,0.8888888888888888,0.30062437057495117,0.04156851768493652
OurRandomForest,20,1800,0,0.9185185185185185,79.10746002197266,0.1288762092590332
OurFastRandomForest,20,1800,0,0.9111111111111111,5.531007766723633,0.12310481071472168
