implementation,n_features,n_samples,seed,accuracy,train_time,test_time
OurRandomForest,40,100,0,0.6333333333333333,15.375394105911255,0.0031261444091796875
OurRandomForest,40,100,1,0.6666666666666666,15.08655071258545,0.003070354461669922
OurRandomForest,40,100,2,0.6,15.787814378738403,0.003088235855102539
OurRandomForest,40,100,3,0.6,16.344753980636597,0.003095388412475586
OurRandomForest,40,100,4,0.7333333333333333,16.207297801971436,0.003152132034301758
RandomForestClassifier,40,100,0,0.5666666666666667,0.1690685749053955,0.00437164306640625
RandomForestClassifier,40,100,1,0.7333333333333333,0.16624021530151367,0.00445556640625
RandomForestClassifier,40,100,2,0.7,0.16812419891357422,0.00436091423034668
RandomForestClassifier,40,100,3,0.6,0.1611642837524414,0.004117012023925781
RandomForestClassifier,40,100,4,0.7333333333333333,0.161085844039917,0.004172086715698242
OurRandomForest,30,100,0,0.7666666666666667,12.033020734786987,0.0030760765075683594
OurRandomForest,30,100,1,0.6333333333333333,11.307507276535034,0.0030727386474609375
OurRandomForest,30,100,2,0.7666666666666667,12.100196123123169,0.0031714439392089844
OurRandomForest,30,100,3,0.7,11.754204511642456,0.003104686737060547
OurRandomForest,30,100,4,0.7,11.726989984512329,0.002997875213623047
RandomForestClassifier,30,100,0,0.7666666666666667,0.1448500156402588,0.004100799560546875
RandomForestClassifier,30,100,1,0.6333333333333333,0.13972854614257812,0.004120826721191406
RandomForestClassifier,30,100,2,0.8333333333333334,0.14414715766906738,0.004136800765991211
RandomForestClassifier,30,100,3,0.7333333333333333,0.14459896087646484,0.004137516021728516
RandomForestClassifier,30,100,4,0.7333333333333333,0.14649343490600586,0.004148721694946289
OurRandomForest,20,100,0,0.7666666666666667,8.106844425201416,0.0030412673950195312
OurRandomForest,20,100,1,0.6666666666666666,7.832477807998657,0.0031280517578125
OurRandomForest,20,100,2,0.7666666666666667,7.696975469589233,0.0030281543731689453
OurRandomForest,20,100,3,0.8333333333333334,8.310423612594604,0.003201723098754883
OurRandomForest,20,100,4,0.7666666666666667,8.49242615699768,0.0031952857971191406
RandomForestClassifier,20,100,0,0.7333333333333333,0.12674570083618164,0.004117727279663086
RandomForestClassifier,20,100,1,0.7666666666666667,0.1254136562347412,0.00405430793762207
RandomForestClassifier,20,100,2,0.7333333333333333,0.1266646385192871,0.00414729118347168
RandomForestClassifier,20,100,3,0.7333333333333333,0.1277320384979248,0.004095315933227539
RandomForestClassifier,20,100,4,0.8333333333333334,0.12815451622009277,0.004109859466552734
OurRandomForest,10,100,0,0.7,4.346060037612915,0.0031218528747558594
OurRandomForest,10,100,1,0.8333333333333334,4.549810409545898,0.0032317638397216797
OurRandomForest,10,100,2,0.6333333333333333,3.8795764446258545,0.003036022186279297
OurRandomForest,10,100,3,0.8666666666666667,4.5441179275512695,0.0034797191619873047
OurRandomForest,10,100,4,0.8,4.579380035400391,0.003346681594848633
RandomForestClassifier,10,100,0,0.7666666666666667,0.1126248836517334,0.0042989253997802734
RandomForestClassifier,10,100,1,0.7666666666666667,0.11718487739562988,0.0041697025299072266
RandomForestClassifier,10,100,2,0.6666666666666666,0.11201620101928711,0.004179239273071289
RandomForestClassifier,10,100,3,0.7666666666666667,0.11365914344787598,0.004164934158325195
RandomForestClassifier,10,100,4,0.7666666666666667,0.11243367195129395,0.004099607467651367
